date,open,high,low,close,volume
2020-01-02,120.01,120.36,117.46,118.0,1071910
2020-01-03,117.23,120.18,117.08,119.94,869372
2020-01-06,119.47,119.65,118.05,118.86,1150660
2020-01-07,118.38,118.53,116.76,117.69,1006351
2020-01-08,117.84,118.95,117.24,118.71,2553853
2020-01-09,118.3,119.67,118.07,118.72,980002
2020-01-10,119.06,120.67,118.45,120.37,2048756
2020-01-13,120.61,122.2,119.76,121.97,2072057
2020-01-14,121.97,122.7,119.98,120.75,2408226
2020-01-15,120.96,121.92,120.62,120.99,1443667
2020-01-16,122.85,123.99,122.1,123.67,2232101
2020-01-17,123.82,124.78,123.15,124.44,1354987
2020-01-21,124.43,125.81,123.8,125.73,1286419
2020-01-22,126.1,127.17,125.81,126.28,1647962
2020-01-23,126.12,127.52,126.05,127.11,1258879
2020-01-24,127.44,129.16,126.97,128.26,1916293
2020-01-27,127.52,129.47,127.52,129.02,1526964
2020-01-28,129.13,130.31,129.13,129.82,1678107
2020-01-29,130.22,130.44,127.5,127.63,1895439
2020-01-30,127.21,128.3,125.515,125.74,1594673
2020-01-31,125.61,126.14,122.4,122.99,1923040
2020-02-03,123.37,124.51,122.72,123.14,1395952
2020-02-04,123.64,125.48,123.33,124.99,1222480
2020-02-05,125.12,125.15,123.46,123.86,1748316
2020-02-06,123.95,124.34,123.27,124.02,1127803
2020-02-07,124.19,124.29,122.85,123.28,922840
2020-02-10,123.79,126.11,123.1,126.08,1854212
2020-02-11,126.44,127.64,125.31,125.52,1869917
2020-02-12,125.36,127.89,125.29,127.05,1829690
2020-02-13,126.49,127.7,126.43,126.53,1609839
2020-02-14,125.91,131.83,125.2,131.5,3785870
2020-02-18,131.54,133.23,131.17,133.2,3167830
2020-02-19,133.04,133.73,132.05,132.41,2250520
2020-02-20,133.38,136.36,132.88,136.3,3939671
2020-02-21,136.53,138.46,136.03,138.13,3346758
2020-02-24,136.98,137.23,134.67,135.27,3314028
2020-02-25,136.38,137.18,132.92,133.54,5027129
2020-02-26,133.5,133.95,130.32,130.38,2665431
2020-02-27,129.22,129.36,122.98,123.19,2844947
2020-02-28,121.13,121.13,115.4,120.11,5045700
2020-03-02,120.9,130.77,120.61,130.49,6312048
2020-03-03,130.73,133.22,127.16,129.59,4144359
2020-03-04,131.69,135.03,130.55,134.98,2950387
2020-03-05,132.62,134.31,128.05,129.87,2408668
2020-03-06,126.22,129.13,124.06,128.24,3622060
2020-03-09,120.49,123.96,119.0,120.67,2708425
2020-03-10,124.36,135.71,123.41,134.45,9934374
2020-03-11,131.0,138.2,129.09,137.0,34665159
2020-03-12,127.99,130.72,124.62,128.37,9393758
2020-03-13,133.37,143.61,127.63,143.34,6466718
2020-03-16,132.42,139.62,127.51,128.31,6911823
2020-03-17,131.68,139.75,128.94,138.24,8057230
2020-03-18,131.81,139.67,128.33,137.34,7986408
2020-03-19,137.2,137.35,121.39,125.27,4429256
2020-03-20,125.95,129.63,119.01,121.2,4731976
2020-03-23,120.48,120.48,105.0,107.9,3914541
2020-03-24,111.55,118.21,107.63,116.72,4666339
2020-03-25,116.98,128.99,116.98,121.43,3729426
2020-03-26,121.81,134.86,121.21,134.13,3885094
2020-03-27,130.33,135.94,129.64,132.85,3703023
2020-03-30,134.58,140.98,134.31,139.81,3774592
2020-03-31,139.17,139.53,130.02,138.91,3773565
2020-04-01,132.85,135.16,127.12,134.48,2542146
2020-04-02,132.3,136.28,131.06,135.01,2551496
2020-04-03,133.96,137.57,132.19,136.49,2819803
2020-04-06,141.15,142.4,138.96,139.5,2425838
2020-04-07,142.85,144.06,139.23,140.5,2359498
2020-04-08,140.75,147.11,139.03,145.81,2096415
2020-04-09,146.97,152.59,146.63,148.29,3032619
2020-04-13,146.85,146.98,140.19,140.71,2361178
2020-04-14,143.96,147.82,143.53,144.88,3636228
2020-04-15,142.65,144.09,138.85,140.9,4310845
2020-04-16,141.47,142.88,139.3,141.95,4086337
2020-04-17,144.9,149.74,142.69,149.2,1799408
2020-04-20,147.48,148.0,143.19,143.72,2077868
2020-04-21,142.1,146.16,140.89,144.7,2560663
2020-04-22,146.96,150.51,146.51,149.18,2081358
2020-04-23,148.97,151.65,148.24,148.53,1927392
2020-04-24,149.08,150.42,147.6,150.03,1448184
2020-04-27,151.93,155.06,149.85,154.23,1746349
2020-04-28,156.41,158.36,153.54,154.15,1656917
2020-04-29,155.83,156.6,148.27,148.61,1901266
2020-04-30,146.49,150.6,146.02,149.49,3019705
2020-05-01,146.47,149.21,145.5,145.92,1316847
2020-05-04,146.44,147.12,143.19,145.77,1389688
2020-05-05,145.7,149.11,144.5,148.0,998027
2020-05-06,149.19,151.72,148.0,149.7,1107225
2020-05-07,150.29,151.0,147.2,149.03,1655106
2020-05-08,153.0,153.18,143.0,145.06,2077105
2020-05-11,143.63,146.22,143.34,144.36,2087795
2020-05-12,143.82,144.2,132.55,132.93,3860276
2020-05-13,132.7,136.82,131.25,133.42,2474705
2020-05-14,132.0,134.44,130.1,132.72,2623089
2020-05-15,132.41,132.67,129.2,130.77,3107354
2020-05-18,134.39,135.98,130.12,131.43,3194709
2020-05-19,131.34,132.6,130.25,131.41,2040775
2020-05-20,133.02,133.37,129.81,132.75,1979167
2020-05-21,131.84,132.01,129.82,130.75,1886670
2020-05-22,130.84,135.86,130.54,135.81,1518099
2020-05-26,139.42,139.87,136.48,138.34,1969437
2020-05-27,140.0,140.0,134.7903,139.32,2158462
2020-05-28,140.56,146.21,139.39,146.05,1652502
2020-05-29,143.13,144.66,141.14,143.56,2341839
2020-06-01,143.95,144.94,142.37,142.44,2024131
2020-06-02,143.93,143.93,138.91,140.0,2369107
2020-06-03,140.66,141.86,138.94,139.49,1630569
2020-06-04,138.61,140.55,134.02,136.96,2804384
2020-06-05,139.41,141.95,136.42,141.28,2733739
2020-06-08,141.42,142.13,139.59,141.6,1918867
2020-06-09,141.07,142.82,139.81,141.48,1980090
2020-06-10,141.58,143.49,138.17,138.28,2157515
2020-06-11,138.22,138.22,132.81,133.93,3828289
2020-06-12,135.63,136.79,134.15,136.0,1703109
2020-06-15,133.66,139.76,133.13,139.52,2026537
2020-06-16,142.5,143.79,139.25,142.51,1962847
2020-06-17,143.07,146.86,143.05,145.5,3594162
2020-06-18,144.71,146.1,141.73,143.16,8472229
2020-06-19,145.45,145.45,138.7,139.85,5838717
2020-06-22,139.73,145.17,139.16,142.11,3014534
2020-06-23,143.19,143.99,140.67,141.91,2071458
2020-06-24,140.6,141.43,136.5,140.02,1721456
2020-06-25,140.07,143.17,139.59,143.07,1451391
2020-06-26,143.49,146.07,140.22,140.59,6131296
2020-06-29,142.72,142.72,139.51,140.13,1440343
2020-06-30,140.02,142.51,139.15,142.11,1671402
2020-07-01,142.77,148.7,142.35,147.39,1222706
2020-07-02,149.3,149.8,147.77,148.59,1296795
2020-07-06,150.0,150.49,147.22,147.81,1299903
2020-07-07,146.49,148.43,146.01,147.49,1280439
2020-07-08,148.43,149.59,145.64,147.11,1133499
2020-07-09,146.87,147.99,144.91,147.03,946107
2020-07-10,147.03,148.57,146.89,147.39,1727700
2020-07-13,147.85,147.93,142.05,142.69,1485209
2020-07-14,142.99,147.29,142.99,146.78,1059263
2020-07-15,148.77,149.01,142.98,144.17,1788886
2020-07-16,144.43,145.14,140.29,140.46,1535722
2020-07-17,141.1,144.95,139.94,143.75,1112231
2020-07-20,143.79,145.98,143.25,144.24,1041381
2020-07-21,146.18,146.43,142.38,143.3,1152127
2020-07-22,142.82,145.15,142.59,144.87,1077571
2020-07-23,145.36,146.96,144.36,145.79,1192907
2020-07-24,145.6,147.24,145.13,146.99,1104547
2020-07-27,146.43,151.12,145.435,151.01,1577904
2020-07-28,151.18,154.42,150.805,153.97,1711894
2020-07-29,154.0,157.37,154.0,157.2,1531750
2020-07-30,156.42,159.42,156.116,158.73,1956690
2020-07-31,162.13,165.49,158.65,160.54,4292074
2020-08-03,159.85,161.57,159.55,160.66,1513293
2020-08-04,159.53,161.49,159.02,161.1,1674632
2020-08-05,161.43,161.5,158.71,159.61,966833
2020-08-06,158.9,160.0,156.84,157.0,867672
2020-08-07,156.55,159.05,156.22,158.61,971689
2020-08-10,158.59,159.11,155.57,158.24,1520449
2020-08-11,158.54,158.54,151.45,151.63,1421963
2020-08-12,151.92,154.87,151.5,154.44,953003
