date,open,high,low,close,volume
2020-01-02,71.85,71.85,69.69,70.46,274450
2020-01-03,70.38,70.92,70.28,70.46,282135
2020-01-06,70.38,71.06,70.38,70.72,203745
2020-01-07,70.48,70.65,70.08,70.36,139269
2020-01-08,70.32,70.58,70.1,70.36,210916
2020-01-09,70.36,70.91,70.21,70.79,234648
2020-01-10,71.0,71.38,70.78,71.23,215705
2020-01-13,71.33,72.47,71.32,72.28,174004
2020-01-14,72.37,72.55,71.94,72.51,161910
2020-01-15,72.63,73.69,72.63,73.42,207241
2020-01-16,73.71,74.49,73.6,74.39,231955
2020-01-17,74.45,74.77,74.12,74.7,206930
2020-01-21,74.8,75.38,74.26,75.3,256664
2020-01-22,75.58,75.78,75.3,75.45,222771
2020-01-23,75.51,75.62,75.04,75.46,265934
2020-01-24,75.48,76.0,75.37,75.78,284401
2020-01-27,75.76,76.5,75.2,75.62,410103
2020-01-28,75.76,76.27,75.48,75.87,302420
2020-01-29,75.96,76.33,75.28,76.18,249518
2020-01-30,76.04,77.16,76.01,77.08,151226
2020-01-31,77.02,77.34,76.52,76.97,445625
2020-02-03,77.05,77.38,76.97,77.34,226013
2020-02-04,77.4,77.4,76.85,76.96,344708
2020-02-05,76.95,77.64,76.755,77.62,193679
2020-02-06,77.72,78.11,77.44,77.53,276223
2020-02-07,77.7,77.97,76.77,76.8,186861
2020-02-10,76.84,77.18,76.52,77.13,135088
2020-02-11,77.34,77.6,77.08,77.35,163813
2020-02-12,77.4,77.65,76.67,77.46,196010
2020-02-13,78.76,78.93,77.39,78.44,495126
2020-02-14,78.6,79.3,78.47,78.92,283662
2020-02-18,79.15,80.09,78.87,79.74,340708
2020-02-19,79.6,80.52,79.56,80.22,315938
2020-02-20,79.98,80.24,79.44,79.9,254496
2020-02-21,79.71,79.95,78.91,79.01,391453
2020-02-24,78.44,78.86,78.01,78.45,349137
2020-02-25,78.37,78.52,77.23,77.43,358831
2020-02-26,77.58,78.53,76.95,77.13,360487
